timestamp,protocol,src_ip,src_port,dst_ip,dst_port,length,flags,ttl,detail
2026-04-24T16:55:37.896,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.897,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.897,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.897,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.898,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.898,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.898,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.899,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.899,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.900,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.900,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.900,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.900,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.901,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.901,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.901,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.902,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.902,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.902,TCP,192.168.57.1,55583,192.168.57.129,22,150,PA,128,
2026-04-24T16:55:37.903,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.903,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.903,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.904,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.904,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.904,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.905,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.905,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.905,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.906,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.906,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.907,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.907,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.907,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.908,TCP,192.168.57.1,55583,192.168.57.129,22,150,PA,128,
2026-04-24T16:55:37.908,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.908,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.909,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.909,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.909,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.910,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.910,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.910,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.911,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.911,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.911,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.912,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.912,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.912,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.913,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.914,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.914,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.914,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.915,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.915,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.915,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.916,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.916,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.916,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.917,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.917,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.918,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.918,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.918,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.919,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.919,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.919,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.919,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.920,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.920,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.920,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.921,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.921,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.921,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.922,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.922,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.922,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.923,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.923,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.923,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.924,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.924,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.924,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.925,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.925,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.925,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.926,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.926,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.926,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.927,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.928,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.928,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.929,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.929,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.930,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.930,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.931,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.932,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.932,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.932,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.933,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.933,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.933,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.934,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.934,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.934,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.935,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.935,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.935,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.936,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.936,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.936,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.937,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.937,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.937,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.938,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.938,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.938,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.939,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.939,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.939,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.940,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.940,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.940,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.941,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.941,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.941,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.942,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.942,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.942,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.943,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.943,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.944,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.944,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.945,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.945,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.945,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.946,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.947,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.948,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.948,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.949,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.949,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.949,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.950,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.950,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.950,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.950,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.951,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.952,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.952,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.952,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.952,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.953,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.954,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.954,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.954,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.954,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.955,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.956,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.956,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.956,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.957,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.957,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.958,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.958,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.958,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.959,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.959,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.959,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.960,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.960,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.960,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.961,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.961,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.961,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.962,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.962,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.962,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.963,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.963,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.964,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.964,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.964,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.965,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.965,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.966,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.966,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.966,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.967,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.967,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.967,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.968,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.968,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.968,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.969,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.969,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.969,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.970,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.970,TCP,192.168.57.129,22,192.168.57.1,55583,246,PA,64,
2026-04-24T16:55:37.970,TCP,192.168.57.129,22,192.168.57.1,55583,294,PA,64,
2026-04-24T16:55:37.971,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.971,TCP,192.168.57.1,55583,192.168.57.129,22,150,PA,128,
2026-04-24T16:55:37.971,TCP,192.168.57.129,22,192.168.57.1,55583,230,PA,64,
2026-04-24T16:55:37.972,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.972,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.973,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.973,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.974,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.974,TCP,192.168.57.129,22,192.168.57.1,55583,646,PA,64,
2026-04-24T16:55:37.974,TCP,192.168.57.129,22,192.168.57.1,55583,550,PA,64,
2026-04-24T16:55:37.975,TCP,192.168.57.129,22,192.168.57.1,55583,358,PA,64,
2026-04-24T16:55:37.975,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.976,TCP,192.168.57.129,22,192.168.57.1,55583,342,PA,64,
2026-04-24T16:55:37.976,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.977,TCP,192.168.57.1,55583,192.168.57.129,22,150,PA,128,
2026-04-24T16:55:37.977,TCP,192.168.57.129,22,192.168.57.1,55583,326,PA,64,
2026-04-24T16:55:37.978,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.978,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.978,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.979,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.979,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.980,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.980,TCP,192.168.57.129,22,192.168.57.1,55583,438,PA,64,
2026-04-24T16:55:37.981,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.981,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.981,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.982,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.982,TCP,192.168.57.129,22,192.168.57.1,55583,358,PA,64,
2026-04-24T16:55:37.983,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.983,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.983,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.984,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.984,TCP,192.168.57.129,22,192.168.57.1,55583,150,PA,64,
2026-04-24T16:55:37.984,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.985,TCP,192.168.57.129,22,192.168.57.1,55583,374,PA,64,
2026-04-24T16:55:37.985,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.985,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.986,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.986,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.986,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.987,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.987,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.988,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.988,TCP,192.168.57.129,22,192.168.57.1,55583,134,PA,64,
2026-04-24T16:55:37.988,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.989,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.989,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.990,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.990,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.990,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.991,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.991,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.991,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.991,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.992,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.992,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.992,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.993,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.993,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.993,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.993,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.994,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.994,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.994,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.995,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.995,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.995,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.995,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.996,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.996,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.997,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.997,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.997,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.997,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.998,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:37.998,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:37.998,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:37.999,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:37.999,TCP,192.168.57.129,22,192.168.57.1,55583,182,PA,64,
2026-04-24T16:55:37.999,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.000,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.000,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.000,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.000,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.001,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.001,TCP,192.168.57.129,22,192.168.57.1,55583,102,PA,64,
2026-04-24T16:55:38.001,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.001,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.002,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
2026-04-24T16:55:38.002,TCP,192.168.57.129,22,192.168.57.1,55583,118,PA,64,
2026-04-24T16:55:38.002,TCP,192.168.57.129,22,192.168.57.1,55583,166,PA,64,
2026-04-24T16:55:38.002,TCP,192.168.57.1,55583,192.168.57.129,22,60,A,128,
